t; x
1.316; 1.09383
1.317; -0.0363925
1.318; -0.96945
1.319; -0.846541
1.32; 0.231688
1.321; 1.2714
1.322; 1.31837
1.323; 0.348326
1.324; -0.743302
1.325; -0.956506
1.326; -0.0840512
1.327; 1.07377
1.328; 1.44935
1.329; 0.714425
1.33; -0.444868
1.331; -0.968088
1.332; -0.366779
1.333; 0.81248
1.334; 1.48011
1.335; 1.03455
1.336; -0.0981205
1.337; -0.880213
1.338; -0.590435
1.339; 0.513923
1.34; 1.41279
1.341; 1.28576
1.342; 0.269428
1.343; -0.700586
1.344; -0.734981
1.345; 0.207298
1.346; 1.25813
1.347; 1.45145
1.348; 0.629207
1.349; -0.444701
1.35; -0.788115
1.351; -0.0782377
1.352; 1.03436
1.353; 1.52273
1.354; 0.954085
1.355; -0.13416
1.356; -0.746154
1.357; -0.316355
1.358; 0.765414
1.359; 1.49913
1.36; 1.22068
1.361; 0.205463
1.362; -0.61404
1.363; -0.48599
1.364; 0.478577
1.365; 1.38854
1.366; 1.41132
1.367; 0.54702
1.368; -0.40451
1.369; -0.573171
1.37; 0.201772
1.371; 1.2063
1.372; 1.51547
1.373; 0.864226
1.374; -0.136588
1.375; -0.572054
1.376; -0.0391467
1.377; 0.973628
1.378; 1.53048
1.379; 1.13393
1.38; 0.166435
1.381; -0.485101
1.382; -0.22283
1.383; 0.71546
1.384; 1.4617
1.385; 1.33807
1.386; 0.479292
1.387; -0.322427
1.388; -0.334322
1.389; 0.457906
1.39; 1.32172
1.391; 1.46508
1.392; 0.777098
