t; x
1.054; 0.017135
1.055; 0.0170891
1.056; 0.0170434
1.057; 0.0169978
1.058; 0.0169523
1.059; 0.0169069
1.06; 0.0168617
1.061; 0.0168166
1.062; 0.0167716
1.063; 0.0167267
1.064; 0.0166819
1.065; 0.0166373
1.066; 0.0165928
1.067; 0.0165484
1.068; 0.0165041
1.069; 0.0164599
1.07; 0.0164159
1.071; 0.016372
1.072; 0.0163281
1.073; 0.0162844
1.074; 0.0162409
1.075; 0.0161974
1.076; 0.0161541
1.077; 0.0161108
1.078; 0.0160677
1.079; 0.0160247
1.08; 0.0159819
1.081; 0.0159391
1.082; 0.0158964
1.083; 0.0158539
1.084; 0.0158115
1.085; 0.0157692
1.086; 0.015727
1.087; 0.0156849
1.088; 0.0156429
1.089; 0.0156011
1.09; 0.0155593
1.091; 0.0155177
1.092; 0.0154762
1.093; 0.0154347
1.094; 0.0153934
1.095; 0.0153522
1.096; 0.0153112
1.097; 0.0152702
1.098; 0.0152293
1.099; 0.0151886
1.1; 0.0151479
1.101; 0.0151074
1.102; 0.015067
1.103; 0.0150267
1.104; 0.0149864
1.105; 0.0149463
1.106; 0.0149064
1.107; 0.0148665
1.108; 0.0148267
1.109; 0.014787
1.11; 0.0147474
1.111; 0.014708
1.112; 0.0146686
1.113; 0.0146294
1.114; 0.0145902
1.115; 0.0145512
1.116; 0.0145122
1.117; 0.0144734
1.118; 0.0144347
1.119; 0.0143961
1.12; 0.0143575
1.121; 0.0143191
1.122; 0.0142808
1.123; 0.0142426
1.124; 0.0142045
1.125; 0.0141665
1.126; 0.0141286
1.127; 0.0140907
1.128; 0.014053
1.129; 0.0140154
1.13; 0.0139779
1.131; 0.0139405
1.132; 0.0139032
1.133; 0.013866
1.134; 0.0138289
1.135; 0.0137919
1.136; 0.013755
1.137; 0.0137182
1.138; 0.0136815
1.139; 0.0136449
1.14; 0.0136084
1.141; 0.013572
1.142; 0.0135356
1.143; 0.0134994
1.144; 0.0134633
1.145; 0.0134273
1.146; 0.0133913
1.147; 0.0133555
1.148; 0.0133198
1.149; 0.0132841
1.15; 0.0132486
1.151; 0.0132131
1.152; 0.0131778
1.153; 0.0131425
1.154; 0.0131073
1.155; 0.0130723
